barangay,household_id,building_type,num_floors,roof_material,wall_material,housing_material,floor_area,num_bedrooms,tenure_status,date_construction,electricity,lighting_fuel,cooking_fuel,num_refrigerator,num_aircon,num_washing_machine,num_stove,num_radio,num_tv,num_stereo,num_landline,num_cellphone_keypad,num_cellphone_smart,num_tablet,num_computer,num_car,num_van,num_jeep,num_truck,num_motorcycle,num_ebike,num_tricycle,num_bicycle,num_pedicab,num_motorboat,num_nonmotorboat
Nangan,NAN-0095,10,1,1,1,4,52.45,2,3,1983-07,1,1,1,1,1,0,1,2,0,0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Nangan,NAN-0096,6,2,1,1,3,55.18,4,1,2022-07,1,1,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,2
Nangan,NAN-0097,8,2,1,1,2,67.3,1,7,2011-07,1,1,4,1,0,0,2,0,2,0,0,2,2,0,1,0,0,0,0,2,0,0,0,0,0,2
Nangan,NAN-0098,7,1,3,2,5,52.79,5,5,1991-10,1,1,1,0,1,0,1,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Nangan,NAN-0099,5,1,2,3,4,63.83,2,4,2001-11,1,1,2,0,0,0,2,0,0,0,0,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0
Nangan,NAN-0100,1,2,6,3,9,44.74,2,3,1989-10,1,1,2,0,0,0,2,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nangan,NAN-0101,4,1,2,4,9,124.79,3,5,2007-08,2,2,3,1,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Nangan,NAN-0102,1,1,1,1,5,56.6,5,6,2004-11,1,1,1,0,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,0
Nangan,NAN-0103,7,1,2,2,9,116.06,1,2,1986-09,1,1,2,1,0,0,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Nangan,NAN-0104,3,1,3,1,3,98.9,3,1,1993-03,1,1,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
Nangan,NAN-0105,8,1,2,3,2,128.69,4,2,2000-01,1,1,4,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2
Nangan,NAN-0106,4,2,5,1,9,128.38,2,1,2006-12,1,1,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nangan,NAN-0107,9,1,1,6,5,62.49,4,3,1982-06,2,3,4,0,0,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0
Nangan,NAN-0108,1,1,1,1,9,38.78,3,2,1988-04,1,1,2,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Nangan,NAN-0109,4,1,1,2,6,33.27,1,2,2011-01,1,1,4,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Nangan,NAN-0110,6,1,5,1,6,38.96,1,5,2001-09,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
Nangan,NAN-0111,6,1,3,1,6,126.07,2,1,2015-10,1,1,4,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0
Nangan,NAN-0112,4,1,2,4,9,97.74,2,7,1986-09,1,1,2,1,0,0,2,2,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Oregon,ORE-0001,8,1,4,1,2,147.42,4,2,1981-01,1,1,6,1,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,ORE-0002,1,1,1,1,2,73.27,3,1,1982-03,1,1,4,1,0,1,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Oregon,ORE-0003,5,1,1,5,9,63.65,4,2,1990-03,1,1,5,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Oregon,ORE-0004,2,1,1,2,9,139.04,2,5,1990-08,1,1,9,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,2,0,1,1,0,1,2
Oregon,ORE-0005,5,1,1,2,3,111.32,3,7,1986-01,1,1,3,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,1,2
Oregon,ORE-0006,10,1,3,4,2,120.15,1,3,2004-03,1,1,6,1,0,0,2,2,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Oregon,ORE-0007,10,1,2,2,3,72.96,2,5,1983-07,1,1,4,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Oregon,ORE-0008,9,1,4,2,9,63.05,4,4,2020-08,1,1,4,0,0,0,2,2,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Oregon,ORE-0009,7,1,1,1,9,83.89,4,2,1987-06,1,1,4,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,1
Oregon,ORE-0010,10,1,6,3,9,88.5,4,6,2023-01,1,1,9,0,0,0,2,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Oregon,ORE-0011,7,1,2,2,1,66.03,3,4,2014-05,2,2,6,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Oregon,ORE-0012,1,1,1,2,5,66.63,5,3,2018-11,1,1,4,0,0,0,2,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Oregon,ORE-0013,8,2,6,4,2,50.63,1,4,2000-11,1,1,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Oregon,ORE-0014,5,1,1,4,9,87.02,4,7,1983-03,1,1,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
Oregon,ORE-0015,8,1,3,5,5,42.0,1,1,2016-10,1,1,6,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Oregon,ORE-0016,8,1,1,1,3,78.75,1,6,1980-08,1,1,1,0,0,0,1,0,2,0,0,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0
Oregon,ORE-0017,1,1,1,5,2,109.02,3,4,2001-01,1,1,4,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,1,0,1,0,0,0,2
Oregon,ORE-0018,1,1,2,3,4,78.74,5,4,1995-12,1,1,2,1,0,0,1,1,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Oregon,ORE-0019,7,2,6,3,3,109.72,4,5,2022-06,1,1,9,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0
Oregon,ORE-0020,3,1,1,3,5,77.75,3,3,1994-07,1,1,3,0,1,0,1,2,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Oregon,ORE-0021,4,1,1,1,3,146.77,1,6,2003-03,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0
Oregon,ORE-0022,7,1,2,1,4,36.85,4,5,2016-12,1,1,3,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,0,1
Oregon,ORE-0023,3,1,3,1,9,69.5,3,3,1999-09,1,1,9,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Oregon,ORE-0024,10,1,1,1,4,33.66,1,4,1990-05,1,1,4,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Oregon,ORE-0025,7,2,1,4,2,36.19,2,4,1999-06,1,1,3,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Oregon,ORE-0026,10,1,5,3,5,132.74,4,3,1994-01,1,1,1,1,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Poblacion,POB-0001,6,2,1,1,1,31.55,5,5,1982-03,1,1,9,0,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Poblacion,POB-0002,4,1,3,2,1,61.39,1,6,2002-09,1,1,4,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Poblacion,POB-0003,4,1,3,3,1,51.44,5,1,1995-02,1,1,9,1,0,1,2,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Poblacion,POB-0004,7,1,2,4,3,111.95,3,3,1987-05,1,1,6,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0
Poblacion,POB-0005,3,1,1,4,1,66.62,3,5,2024-08,1,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
Poblacion,POB-0006,6,1,1,1,4,101.31,5,1,1981-12,1,1,3,1,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0
Poblacion,POB-0007,7,1,4,1,5,75.13,1,3,2003-12,1,1,1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
Poblacion,POB-0008,1,1,6,5,5,148.34,1,2,2014-08,1,1,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0009,9,2,2,4,4,50.5,3,7,1988-08,1,1,6,1,0,0,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Poblacion,POB-0010,4,1,1,2,6,37.76,3,2,2023-12,2,2,3,0,0,0,1,2,0,0,0,3,2,0,0,0,1,0,0,1,0,0,2,0,0,0
Poblacion,POB-0011,6,1,1,3,5,121.32,1,4,1991-03,2,3,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2
Poblacion,POB-0012,10,1,6,7,9,124.1,4,7,1999-05,2,3,1,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,2
Poblacion,POB-0013,1,1,1,1,5,138.79,3,7,2004-10,1,1,5,1,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0
Poblacion,POB-0014,1,1,1,2,9,111.27,5,7,2011-07,1,1,9,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Poblacion,POB-0015,6,1,3,5,9,47.2,5,7,1997-12,1,1,9,0,0,0,2,0,2,0,0,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0
Poblacion,POB-0016,8,1,1,3,6,61.71,5,1,2019-05,1,1,4,0,0,1,1,2,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Poblacion,POB-0017,2,1,1,2,6,98.77,4,4,1997-09,1,1,9,0,0,1,1,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Poblacion,POB-0018,1,1,3,3,6,78.4,3,3,1997-05,1,1,2,1,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0019,5,1,6,5,2,58.23,5,1,2002-10,1,1,3,1,0,0,2,0,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0
Poblacion,POB-0020,9,1,2,4,1,46.25,3,2,1998-02,1,1,2,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,2,0,1,1,0,1,2
Poblacion,POB-0021,2,1,6,4,5,87.16,5,1,1996-09,1,1,2,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
Poblacion,POB-0022,4,1,4,1,5,99.72,1,4,2024-06,1,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0023,6,1,1,2,4,60.38,3,1,1988-06,2,5,1,0,0,1,2,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0024,9,1,3,3,3,102.05,5,6,2014-11,1,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0
Poblacion,POB-0025,7,1,5,1,2,85.39,2,7,2003-01,1,1,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Poblacion,POB-0026,1,1,3,1,6,141.9,5,4,1991-09,2,3,1,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0
Poblacion,POB-0027,7,1,1,2,5,108.81,4,7,1995-11,1,1,1,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0
Poblacion,POB-0028,3,1,1,1,9,146.81,2,2,2010-04,2,4,3,1,0,0,1,1,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Poblacion,POB-0029,5,2,3,5,9,128.61,5,4,2022-09,1,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0
Poblacion,POB-0030,4,1,1,1,1,139.18,1,4,2010-09,1,1,6,1,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Poblacion,POB-0031,9,1,2,1,9,89.29,3,4,1996-04,1,1,5,0,0,0,2,2,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,2
Poblacion,POB-0032,8,1,2,5,2,113.64,5,6,2023-11,1,1,6,0,0,0,1,2,2,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0033,10,1,1,3,1,66.7,2,3,2010-07,1,1,1,0,0,0,1,2,1,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Poblacion,POB-0034,6,1,5,3,2,145.38,3,2,2000-08,1,1,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,1,0,0,1,0,0,0
Poblacion,POB-0035,3,1,4,6,4,121.88,4,6,2020-06,1,1,1,1,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Poblacion,POB-0036,5,1,1,2,3,68.1,2,7,2006-10,1,1,1,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Poblacion,POB-0037,10,1,4,5,2,129.88,4,7,2002-09,1,1,1,0,0,0,1,1,2,1,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,2
Poblacion,POB-0038,3,2,3,2,6,93.74,5,6,2014-03,1,1,3,0,0,0,2,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Poblacion,POB-0039,4,2,3,5,4,69.47,4,2,1999-09,1,1,5,0,1,0,1,1,2,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1
Poblacion,POB-0040,7,1,4,4,4,54.74,1,1,1993-09,1,1,5,0,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0
Poblacion,POB-0041,1,1,7,2,6,44.15,1,7,1984-03,1,1,5,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,1,1,0,2,0,0,0
Poblacion,POB-0042,4,1,4,4,2,110.88,3,5,1989-02,2,2,1,0,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
Poblacion,POB-0043,4,1,3,2,1,94.43,3,4,1982-02,1,1,4,1,0,0,1,1,2,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,1,0
Poblacion,POB-0044,10,1,1,5,6,47.14,3,4,2001-07,1,1,5,1,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2
Poblacion,POB-0045,7,1,6,1,4,65.86,4,7,1983-11,2,9,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
Poblacion,POB-0046,2,1,7,1,4,99.73,2,4,2008-11,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Poblacion,POB-0047,7,2,1,2,5,102.48,5,4,2020-10,1,1,9,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Poblacion,POB-0048,6,1,2,3,3,106.33,1,2,2003-08,1,1,9,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Poblacion,POB-0049,8,1,2,1,2,144.05,1,4,1987-05,1,1,5,0,1,1,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Poblacion,POB-0050,10,1,1,1,9,100.24,4,5,1992-12,1,1,6,0,1,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0051,4,1,3,3,4,34.0,1,5,1982-03,1,1,3,0,0,1,2,1,2,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Poblacion,POB-0052,5,1,2,3,5,86.02,5,7,2003-10,1,1,4,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0053,5,1,1,4,4,119.42,1,1,2024-10,1,1,6,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
Poblacion,POB-0054,9,1,4,5,4,100.86,2,3,1983-07,1,1,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,2
Poblacion,POB-0055,1,1,7,1,2,109.8,1,1,1983-07,1,1,1,0,0,0,1,0,0,0,0,3,2,0,1,1,0,0,1,0,0,1,0,0,1,0
Poblacion,POB-0056,8,1,1,3,3,32.3,1,3,2013-01,2,4,2,0,0,1,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
Poblacion,POB-0057,9,2,2,5,1,33.25,1,5,1997-07,1,1,2,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Poblacion,POB-0058,1,1,1,5,2,89.83,4,5,2023-02,1,1,6,0,1,0,1,0,2,0,0,3,2,0,1,0,0,0,0,2,0,0,0,0,0,0
Poblacion,POB-0059,1,1,2,1,5,140.13,3,6,2012-05,1,1,5,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0
Poblacion,POB-0060,1,1,2,4,5,80.27,5,6,2023-04,1,1,1,1,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,2
Poblacion,POB-0061,5,1,2,3,1,124.61,4,2,1980-09,1,1,6,0,0,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Poblacion,POB-0062,1,1,1,4,2,104.78,3,5,2024-06,1,1,6,0,0,0,2,0,1,0,0,3,0,0,0,0,0,1,1,0,0,1,2,0,0,2
Poblacion,POB-0063,8,1,2,3,6,96.31,2,4,1988-06,1,1,5,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0
Poblacion,POB-0064,3,1,3,1,4,53.84,2,3,2023-09,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0
Poblacion,POB-0065,6,1,2,4,5,110.29,3,2,2014-10,1,1,2,0,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Poblacion,POB-0066,9,1,3,5,3,69.16,4,5,2023-03,1,1,1,1,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,2
Poblacion,POB-0067,10,1,3,3,4,103.29,2,5,2023-02,1,1,6,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Poblacion,POB-0068,1,2,3,4,2,101.84,2,1,1998-12,1,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Poblacion,POB-0069,9,1,6,2,6,141.44,2,2,2003-07,1,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Poblacion,POB-0070,4,1,1,1,6,121.82,1,7,2002-06,1,1,6,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,2
Poblacion,POB-0071,10,1,2,5,3,132.09,5,3,1988-12,1,1,6,1,0,0,2,2,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Poblacion,POB-0072,1,1,1,6,4,85.26,5,4,1987-01,1,1,2,1,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Poblacion,POB-0073,4,1,6,1,6,93.27,5,6,2016-09,1,1,3,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
Poblacion,POB-0074,8,1,2,3,2,74.02,2,2,1984-08,1,1,2,0,0,1,1,0,2,0,1,3,2,0,0,0,0,0,0,1,0,0,1,0,0,0
Poblacion,POB-0075,2,1,1,3,4,71.68,3,2,1980-03,1,1,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Poblacion,POB-0076,5,1,4,3,4,72.48,3,6,1993-01,1,1,9,1,0,1,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Poblacion,POB-0077,6,1,2,5,2,66.31,5,1,2014-11,1,1,4,1,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2
Poblacion,POB-0078,8,1,1,5,5,122.41,2,5,1998-07,1,1,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Poblacion,POB-0079,1,2,2,4,1,93.71,4,3,2003-11,2,3,5,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Poblacion,POB-0080,8,1,2,1,3,136.34,3,3,2020-07,2,3,9,1,0,0,1,1,2,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1
Poblacion,POB-0081,9,1,5,1,6,83.41,2,5,2013-01,1,1,6,1,0,0,2,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Poblacion,POB-0082,1,1,6,1,4,134.88,1,6,1990-10,2,9,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0083,9,2,1,3,2,142.57,4,1,2013-07,1,1,2,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0
Poblacion,POB-0084,2,1,3,1,9,73.34,1,4,2021-01,2,5,1,1,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
Poblacion,POB-0085,1,1,2,3,6,144.29,1,3,1983-07,1,1,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0086,4,1,6,1,1,103.71,2,7,1985-12,1,1,9,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Poblacion,POB-0087,6,1,7,4,1,96.99,4,1,2022-04,1,1,3,0,0,0,2,0,1,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,1,0
Poblacion,POB-0088,5,1,1,2,2,146.74,4,3,1988-05,1,1,3,0,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0
Poblacion,POB-0089,9,1,1,3,3,54.56,4,3,1990-03,2,9,6,0,0,0,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
Poblacion,POB-0090,9,1,1,4,2,68.18,2,6,1999-06,1,1,3,0,0,0,2,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2
Poblacion,POB-0091,7,2,1,6,2,138.29,4,4,2004-07,1,1,2,1,0,0,2,0,2,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,1,1
Poblacion,POB-0092,4,1,1,2,6,146.08,3,3,2022-10,1,1,3,1,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1
Poblacion,POB-0093,8,1,3,1,3,124.55,2,4,1993-02,1,1,1,0,0,0,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,2
Poblacion,POB-0094,4,1,3,6,5,71.5,1,5,2004-12,1,1,4,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Poblacion,POB-0095,1,1,4,1,4,65.3,3,3,2006-12,1,1,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0
Poblacion,POB-0096,7,1,6,3,1,52.96,2,5,2019-01,2,2,9,1,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Poblacion,POB-0097,10,1,1,1,4,38.96,3,6,2009-07,1,1,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,2
Poblacion,POB-0098,9,1,1,5,6,143.98,4,2,2014-10,2,3,6,0,1,1,2,0,2,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,1
Poblacion,POB-0099,4,1,2,5,9,99.04,4,7,2005-05,1,1,3,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,2,0,1,2
Poblacion,POB-0100,7,1,3,1,6,112.15,2,2,2018-05,1,1,9,1,0,0,2,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2
Poblacion,POB-0101,9,1,5,3,9,146.77,2,3,1991-12,2,6,6,1,0,0,2,0,2,1,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0
Poblacion,POB-0102,6,1,2,5,6,132.16,5,3,2017-02,1,1,3,1,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
Poblacion,POB-0103,4,1,1,5,2,145.38,4,1,2020-07,1,1,4,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,2,0,1,1
Poblacion,POB-0104,10,1,1,1,3,103.39,1,6,1985-01,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Poblacion,POB-0105,10,1,3,2,3,139.3,1,2,2008-03,1,1,6,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
Poblacion,POB-0106,10,1,4,4,5,102.1,3,5,2012-02,1,1,3,1,0,0,1,1,2,0,0,2,2,1,0,0,0,0,0,2,0,0,1,0,0,0
Poblacion,POB-0107,8,1,4,5,2,125.14,2,6,1995-06,1,1,4,0,0,0,2,2,0,0,0,2,2,1,0,0,0,0,0,2,1,1,1,0,0,0
Poblacion,POB-0108,3,2,2,3,5,132.18,5,3,1997-07,1,1,4,1,0,0,2,2,0,1,1,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0
Poblacion,POB-0109,1,1,1,5,5,63.73,3,7,1996-02,1,1,4,0,1,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Poblacion,POB-0110,3,2,2,2,4,108.19,3,2,1996-03,1,1,5,0,0,1,2,0,2,1,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0
Poblacion,POB-0111,2,1,1,1,1,77.31,5,5,2017-10,2,4,4,0,0,1,2,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
Poblacion,POB-0112,6,1,1,1,1,91.02,2,7,2001-06,1,1,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Poblacion,POB-0113,2,1,1,1,4,75.12,2,1,2022-02,2,6,6,0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,2,0,1,0,0,1,0
Poblacion,POB-0114,3,1,2,5,1,37.4,1,5,2013-04,2,4,4,1,0,0,2,2,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1
